POS	prob01	prob10
1353	2.599	3.665
1354	3.084	2.258
1355	1.68	1.029
1356	1.68	1.029
1357	1.68	1.029
1358	1.68	1.029
1359	1.68	1.029
1360	1.433	0.3679
1361	7.892	12.01
1362	1.433	0.3679
1363	4.681	4.835
1364	1.68	1.029
1365	3.886	10.78
1366	2.39	2.078
1367	2.39	2.078
1368	2.39	2.078
1369	2.112	1.63
1370	2.023	2.017
1371	2.83	2.344
1372	1.415	0.9875
1373	4.591	3.433
1374	3.247	4.529
1375	3.247	4.529
1376	8.119	7.702
1377	1.415	0.9875
1378	1.68	1.029
1379	1.936	2.499
1380	2.619	4.192
1381	4.414	2.88
1382	1.936	2.499
1383	1.415	0.9875
1384	1.415	0.9875
1385	1.935	2.527
1386	1.433	0.3679
1387	1.68	1.029
1388	5.017	3.501
1389	3.438	2.427
1390	3.438	2.427
1391	3.438	2.427
1392	1.949	1.28
1393	2.118	3.147
1394	2.331	2.502
1395	2.562	2.708
1396	1.68	1.029
1397	1.68	1.029
1398	1.68	1.029
1399	1.902	1.838
1400	2.683	4.247
1401	2.898	4.291
1402	2.458	1.871
1403	2.178	1.889
1404	2.633	3.006
1405	2.811	1.388
1406	2.458	1.871
1407	2.599	3.665
1408	2.599	3.665
1409	1.68	1.029
1410	1.68	1.029
1411	3.491	2.246
1412	2.876	2.093
1413	1.415	0.9875
1414	3.035	1.954
1415	3.765	5.041
1416	7.42	2.598
1417	2.006	1.472
1418	1.68	1.029
1419	3.812	4.587
1420	1.895	2.922
1421	1.422	1.935
1422	1.68	1.029
1423	1.949	1.28
1424	1.68	1.029
1425	1.68	1.029
1426	1.68	1.029
1427	1.68	1.029
1428	1.68	1.029
1429	1.68	1.029
1430	1.902	1.349
1431	3.815	2.501
1432	1.911	3.417
1433	2.41	2.054
1434	7.97	8.428
1435	2.006	1.472
1436	1.949	1.28
1437	1.68	1.029
1438	6.343	5.797
1439	6.343	5.797
1440	6.343	5.797
1441	7.878	6.615
1442	6.343	5.797
1443	1.68	1.029
1444	1.68	1.029
1445	1.68	1.029
1446	1.68	1.029
1447	2.179	1.656
1448	3.018	3.867
1449	2.112	1.63
1450	9.264	8.888
1451	6.841	8.263
1452	4.704	7.933
1453	2.736	1.242
1454	1.415	0.9875
1455	1.488	0.5063
1456	4.12	1.414
1457	1.68	1.029
1458	1.68	1.029
1459	3.831	2.84
1460	2.192	2.315
1461	1.949	1.28
1462	1.95	4.181
1463	2.204	1.605
1464	4.828	5.046
1465	1.433	0.3679
1466	4.629	4.167
1467	2.41	2.054
1468	4.274	2.894
1469	2.774	1.189
1470	1.949	1.28
1471	1.949	1.28
1472	1.949	1.28
1473	3.325	3.488
1474	1.415	0.9875
1475	3.261	4.02
1476	4.736	4.487
1477	2.343	1.757
1478	1.917	1.885
1479	2.602	1.847
1480	1.68	1.029
1481	1.68	1.029
1482	3.491	2.246
1483	2.219	2.428
1484	1.864	1.28
1485	1.864	1.28
1486	1.864	1.28
1487	2.455	2.333
1488	1.864	1.28
1489	2.455	2.333
1490	2.455	2.333
1491	1.864	1.28
1492	1.864	1.28
1493	4.117	3.669
1494	2.423	3.333
1495	3.035	1.954
1496	1.949	1.28
1497	1.949	1.28
1498	1.415	0.9875
1499	2.851	1.39
1500	1.902	1.349
1501	2.112	1.63
1502	3.077	2.259
1503	1.949	1.28
1504	2.331	2.502
1505	2.633	3.006
1506	4.798	5.891
1507	2.599	3.665
1508	1.772	1.347
1509	2.654	1.535
1510	3.243	4.274
1511	2.633	3.006
1512	1.949	1.28
1513	2.178	1.889
1514	2.39	2.078
1515	1.949	1.28
1516	2.331	2.502
1517	2.331	2.502
1518	4.205	3.593
1519	4.205	3.593
1520	2.816	4.863
1521	2.458	1.871
1522	1.949	1.28
1523	1.949	1.28
1524	4.384	3.456
1525	1.68	1.029
1526	1.949	1.28
1527	2.39	2.078
1528	4.471	3.568
1529	4.471	3.568
1530	4.471	3.568
1531	4.471	3.568
1532	2.39	2.078
1533	2.112	1.63
1534	2.112	1.63
1535	1.535	3.959
1536	2.331	2.502
1537	3.143	4.235
1538	4.627	5.41
1539	2.364	6.831
1540	5.255	9.214
1541	2.39	2.078
1542	1.949	1.28
1543	2.03	1.419
1544	2.112	1.63
1545	2.112	1.63
1546	1.68	1.029
1547	1.68	1.029
1548	1.68	1.029
1549	1.68	1.029
1550	1.68	1.029
1551	3.666	2.441
1552	3.666	2.441
1553	3.666	2.441
1554	3.666	2.441
1555	1.68	1.029
1556	3.031	1.817
1557	2.204	1.605
1558	3.871	3.071
1559	3.666	2.441
1560	1.864	1.28
1561	2.023	2.017
1562	1.68	1.029
1563	1.68	1.029
1564	1.68	1.029
1565	2.455	2.333
1566	2.455	2.333
1567	2.455	2.333
1568	2.455	2.333
1569	3.243	4.274
1570	1.68	1.029
1571	2.369	1.781
1572	1.935	2.527
1573	3.243	4.274
1574	6.897	6.75
1575	2.39	2.078
1576	1.949	1.28
1577	1.415	0.9875
1578	2.39	2.078
1579	2.47	2.167
1580	2.525	4.011
1581	2.331	2.502
1582	1.433	0.3679
1583	4.103	4.517
1584	1.326	0.655
1585	1.488	0.5063
1586	2.488	2.105
1587	4.045	3.636
1588	1.415	0.9875
1589	1.68	1.029
1590	5.616	7.992
1591	3.983	2.689
1592	1.949	1.28
1593	1.949	1.28
1594	1.68	1.029
1595	1.68	1.029
1596	2.472	4.515
1597	2.633	3.006
1598	3.282	2.617
1599	1.949	1.28
1600	1.949	1.28
1601	1.949	1.28
1602	1.949	1.28
1603	1.949	1.28
1604	1.68	1.029
1605	2.39	2.078
1606	2.458	1.871
1607	4.662	5.004
1608	1.68	1.029
1609	1.415	0.9875
1610	1.68	1.029
1611	9.938	5.557
1612	1.433	0.3679
1613	2.343	1.757
1614	1.902	1.838
1615	4.804	4.167
1616	2.39	2.078
1617	5.745	5.003
1618	5.745	5.003
1619	4.938	6.597
1620	6.796	6.526
1621	6.796	6.526
1622	1.949	1.28
1623	3.282	2.617
1624	3.282	2.617
1625	1.68	1.029
1626	1.68	1.029
1627	1.68	1.029
1628	1.68	1.029
1629	2.112	1.63
1630	1.68	1.029
1631	1.864	1.28
1632	2.61	2.349
1633	1.935	2.527
1634	1.433	0.3679
1635	4.685	3.773
1636	1.433	0.3679
1637	1.949	1.28
1638	4.966	6.109
1639	6.982	3.121
1640	2.47	2.167
1641	3.438	2.427
1642	2.527	2.29
1643	1.68	1.029
1644	1.68	1.029
1645	3.313	3.246
1646	2.446	4.273
1647	2.527	2.29
1648	6.306	6.417
1649	1.68	1.029
1650	2.41	2.054
1651	1.68	1.029
1652	1.949	1.28
1653	2.746	1.381
1654	2.571	2.522
1655	2.178	1.889
1656	2.331	2.502
1657	1.68	1.029
1658	2.242	1.573
1659	1.555	3.876
1660	3.326	3.482
1661	2.47	2.167
1662	2.527	2.29
1663	5.929	4.392
1664	1.949	1.28
1665	3.461	2.372
1666	2.898	4.291
1667	2.112	1.63
1668	2.139	1.88
1669	2.41	2.054
1670	1.949	1.28
1671	2.929	6.703
1672	2.898	4.291
1673	1.949	1.28
1674	2.39	2.078
1675	1.68	1.029
1676	1.68	1.029
1677	3.39	3.167
1678	1.864	1.28
1679	1.943	1.195
1680	1.943	1.195
1681	2.458	1.871
1682	2.458	1.871
1683	3.812	4.587
1684	2.455	2.333
