POS	prob01	prob10
2608	4.684	4.536
2609	3.016	3.294
2610	2.054	2.236
2611	2.054	2.236
2612	7.39	5.646
2613	10.46	12.31
2614	4.019	1.065
2615	4.337	6.677
2616	4.337	6.677
2617	0.3326	1.033
2618	0.3326	1.033
2619	0.3326	1.033
2620	1.145	0.2385
2621	0.9985	4.253
2622	0.9985	4.253
2623	0.9985	4.253
2624	2.072	3.832
2625	2.072	3.832
2626	2.072	3.832
2627	2.247	2.608
2628	1.489	2.478
2629	1.489	2.478
2630	1.227	1.296
2631	3.149	4.442
2632	1.227	1.296
2633	2.384	2.365
2634	2.384	2.365
2635	13.95	13.93
2636	4.146	2.123
2637	5.116	4.656
2638	12.23	13.54
2639	1.145	0.2385
2640	12.23	13.54
2641	3.143	4.438
2642	8.2	6.8
2643	3.143	4.438
2644	1.592	1.302
2645	4.078	6.082
2646	2.054	2.236
2647	2.054	2.236
2648	2.054	2.236
2649	3.149	4.442
2650	2.497	2.571
2651	6.657	3.195
2652	2.054	2.236
2653	2.054	2.236
2654	3.598	0.7524
2655	2.769	5.046
2656	3.275	3.716
2657	2.247	2.608
2658	1.145	0.2385
2659	10.15	9.67
2660	10.08	9.785
2661	10.08	9.785
2662	2.247	2.608
2663	12.19	13.38
2664	8.113	8.75
2665	10.34	8.978
2666	10.86	10.97
2667	2.114	0.2815
2668	1.072	0.248
2669	1.592	1.302
2670	1.592	1.302
2671	0.3326	1.033
2672	11.25	11.96
2673	2.247	2.608
2674	3.317	3.875
2675	2.247	2.608
2676	1.207	0.8434
2677	3.538	5.358
2678	1.592	1.302
2679	6.297	3.085
2680	5.743	6.317
2681	2.384	2.365
2682	2.384	2.365
2683	9.972	8.203
2684	4.337	6.677
2685	1.145	0.2385
2686	1.145	0.2385
2687	3.143	4.438
2688	2.054	2.236
2689	2.054	2.236
2690	2.637	3.131
2691	5.873	8.881
2692	1.207	0.8434
2693	11.61	11.05
2694	11.61	11.05
2695	10.75	10.89
2696	2.054	2.236
2697	2.054	2.236
2698	2.054	2.236
2699	3.354	4.702
2700	2.054	2.236
2701	2.054	2.236
2702	1.207	0.8434
2703	1.145	0.2385
2704	2.054	2.236
2705	2.054	2.236
2706	3.275	3.716
2707	9.327	3.657
2708	14.92	12.89
2709	2.384	2.365
2710	2.384	2.365
2711	9.327	3.657
2712	3.154	5.679
2713	3.094	3.237
2714	3.047	3.311
2715	3.354	4.702
2716	2.769	5.046
2717	2.384	2.365
2718	7.079	1.88
2719	5.582	5.392
2720	9.686	3.539
2721	8.59	4.945
2722	2.932	3.131
2723	6.796	7.96
2724	3.946	5.956
2725	5.371	10.66
2726	7.316	9.077
2727	5.371	10.66
2728	8.937	9.109
2729	3.847	4.993
2730	4.337	6.677
2731	7.036	7.806
2732	1.207	0.8434
2733	4.829	3.963
2734	7.105	7.473
2735	3.143	4.438
2736	3.143	4.438
2737	1.582	1.398
2738	1.582	1.398
2739	1.582	1.398
2740	1.592	1.302
2741	6.06	3.242
2742	2.932	3.131
2743	5.166	6.355
2744	4.107	4.127
2745	7.564	8.485
2746	2.054	2.236
2747	7.03	8.243
2748	7.03	8.243
2749	8.038	8.432
2750	3.077	7.103
2751	2.384	2.365
2752	5.116	4.656
2753	8.113	8.75
2754	8.113	8.75
2755	1.145	0.2385
2756	1.422	1.264
2757	7.246	5.265
2758	8.83	7.289
2759	6.206	8.937
2760	7.457	1.432
2761	2.054	2.236
2762	2.054	2.236
2763	8.75	4.716
2764	3.317	3.875
2765	3.317	3.875
2766	3.317	3.875
2767	1.464	2.047
2768	1.464	2.047
2769	2.054	2.236
2770	2.054	2.236
2771	6.138	1.637
2772	8.201	8.661
2773	2.054	2.236
2774	2.054	2.236
2775	2.054	2.236
2776	2.054	2.236
2777	1.895	2.825
2778	2.054	2.236
2779	2.285	2.721
2780	2.285	2.721
2781	1.592	1.302
2782	1.145	0.2385
2783	1.145	0.2385
2784	1.112	0.8869
2785	2.054	2.236
2786	2.054	2.236
2787	3.254	4.612
2788	3.317	3.875
2789	1.835	2.82
2790	1.835	2.82
2791	1.613	1.445
2792	1.613	1.445
2793	1.613	1.445
2794	2.384	2.365
2795	9.831	2.636
2796	9.831	2.636
2797	9.831	2.636
2798	2.054	2.236
2799	1.895	2.825
2800	7.928	4.793
2801	9.195	12.32
2802	2.054	2.236
2803	2.054	2.236
2804	2.054	2.236
2805	2.054	2.236
2806	2.054	2.236
2807	2.054	2.236
2808	1.592	1.302
2809	3.608	2.927
2810	3.149	4.442
2811	3.047	3.311
2812	3.047	3.311
2813	3.001	3.185
2814	3.149	4.442
2815	3.608	2.927
2816	3.608	2.927
2817	3.608	2.927
2818	3.608	2.927
2819	2.048	2.392
2820	2.565	0.8621
2821	7.526	8.538
2822	3.891	3.842
2823	2.048	2.392
2824	4.11	6.979
2825	4.11	6.979
2826	2.384	2.365
2827	2.384	2.365
2828	2.384	2.365
2829	4.002	6.436
2830	4.002	6.436
2831	6.206	8.937
2832	6.206	8.937
2833	9.22	9.258
2834	9.22	9.258
2835	2.384	2.365
2836	2.384	2.365
2837	1.745	1.937
2838	3.531	0.9639
2839	9.533	12.22
2840	9.22	9.258
2841	2.054	2.236
2842	2.454	1.503
2843	9.22	9.258
2844	2.054	2.236
2845	2.054	2.236
2846	2.384	2.365
2847	2.384	2.365
2848	2.384	2.365
2849	7.246	5.265
2850	7.246	5.265
2851	8.139	9.675
2852	2.297	2.171
2853	7.465	6.855
2854	7.465	6.855
2855	2.165	1.059
2856	1.207	0.8434
2857	3.143	4.438
2858	1.745	1.937
2859	6.836	7.277
2860	2.054	2.236
2861	1.227	1.296
